timestamp,session_time,lap_count,lap_time,distance,speed_kmh,speed_ms,rpm,gear,throttle,brake,steering_angle,engine_temp,oil_temp,water_temp,tire_temp_fl,tire_temp_fr,tire_temp_rl,tire_temp_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr,oil_pressure,fuel_pressure,tire_pressure_fl,tire_pressure_fr,tire_pressure_rl,tire_pressure_rr,fuel_level,fuel_consumption_rate,latitude,longitude,altitude,accel_x,accel_y,accel_z,pitch,roll,battery_voltage,alternator_current,grip_efectivo,banking,width,pendiente_actual,fuerza_gravedad_pendiente,slip_ratio,track_point_index
2026-02-09T15:47:03.281510,1.0999999999999999,0,0.0,19.17527630734046,84.69,23.52,6023.144464762223,1,0.7542794071374493,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.352458,0.0,9.183,0.005,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:03.382722,1.2,0,0.0,21.61453334580242,87.81,24.39,6267.810139120298,1,0.7442980103922601,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.439257,0.0,8.68,0.005,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:03.483316,1.3,0,0.0,24.136169579338233,90.78,25.22,6499.0737430090285,1,0.7348633653845694,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.521636,0.0,8.238,0.006,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:03.584302,1.4000000000000001,0,0.0,26.736260064861966,93.6,26.0,6718.56207705203,1,0.7259091050504553,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.60009,0.0,7.845,0.006,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:03.684785,1.5000000000000002,0,0.0,29.411287326050914,96.3,26.75,6927.592925823753,1,0.7173814689648118,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.675027,0.0,7.494,0.006,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:03.785326,1.6000000000000003,0,0.0,32.158074428474244,98.88,27.47,7127.251929951763,1,0.709236167262071,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.746787,0.0,7.176,0.007,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:03.885749,1.7000000000000004,0,0.0,34.97373258950847,101.36,28.16,7318.446417705685,1,0.7014361845192031,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.815658,0.0,6.887,0.007,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:03.992476,1.8000000000000005,0,0.0,37.85561948858751,103.75,28.82,7501.944130990361,1,0.6939501998875839,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.881887,0.0,6.623,0.007,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:04.093119,1.9000000000000006,0,0.0,40.8013056141101,106.04,29.46,7678.40173495448,1,0.6867514240131487,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.945686,0.0,6.38,0.008,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:04.193695,2.0000000000000004,0,0.0,43.80854675308164,108.26,30.07,7848.3862305880575,1,0.6798167254866749,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.007241,0.0,6.156,0.008,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:04.294518,2.1000000000000005,0,0.0,46.87526124909435,110.4,30.67,8012.391321215537,1,0.6731259631552668,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.066714,0.0,5.947,0.008,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:04.395322,2.2000000000000006,0,0.0,49.999511013069984,112.47,31.24,8170.850117094847,1,0.6666614678247058,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.12425,0.0,5.754,0.009,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:04.495621,2.3000000000000007,0,0.0,53.17948552413577,114.48,31.8,8324.145134150793,1,0.6604076343504744,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.179975,0.0,5.572,0.009,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:04.596249,2.400000000000001,0,0.0,56.41348823960431,116.42,32.34,8472.616260784402,1,0.6543505966232842,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.234003,0.0,5.403,0.009,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:04.697167,2.500000000000001,0,0.0,59.69992496556664,118.31,32.86,8616.567176608049,1,0.6484779657099411,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.286437,0.0,5.243,0.01,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:04.797584,2.600000000000001,0,0.0,63.03765325147423,120.16,33.38,8700,2,0.6427786167432253,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.337728,0.0,5.129,0.01,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:04.898125,2.700000000000001,0,0.0,66.42488559336694,121.94,33.87,5918.995663049196,2,0.6372034471839568,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.387232,0.0,4.95,0.01,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:04.998683,2.800000000000001,0,0.0,69.8602803629344,123.67,34.35,6006.7842029121675,2,0.6318225715334023,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.435395,0.0,4.816,0.011,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:05.099330,2.9000000000000012,0,0.0,73.34256532276335,125.36,34.82,6092.193552059148,2,0.6265875250470152,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.482285,0.0,4.689,0.011,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:05.200059,3.0000000000000013,0,0.0,76.87053178657368,127.01,35.28,6175.346765569393,2,0.6214907652359846,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.527966,0.0,4.568,0.011,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:05.300575,3.1000000000000014,0,0.0,80.44302945254118,128.61,35.72,6256.356542515282,2,0.6165253843684432,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.572498,0.0,4.453,0.012,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:05.401463,3.2000000000000015,0,0.0,84.05896181282561,130.17,36.16,6335.32641958753,2,0.6116850363078806,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.615932,0.0,4.343,0.012,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:05.502405,3.3000000000000016,0,0.0,87.7172820589652,131.7,36.58,6412.351792915031,2,0.606963873882127,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.65832,0.0,4.239,0.012,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:05.602867,3.4000000000000017,0,0.0,91.4169894160994,133.19,37.0,6487.520797414821,2,0.602356494984828,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.699707,0.0,4.139,0.012,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:05.703796,3.5000000000000018,0,0.0,95.15712584975326,134.64,37.4,6560.915067259239,2,0.5978578959636744,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.740136,0.0,4.043,0.013,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:05.804606,3.600000000000002,0,0.0,98.93677309769835,136.07,37.8,6632.610396561904,2,0.5934634311245807,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.779647,0.0,3.951,0.013,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:05.905243,3.700000000000002,0,0.0,102.7550499866102,137.46,38.18,6702.677315855714,2,0.5891687773972727,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.818277,0.0,3.863,0.013,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:06.005941,3.800000000000002,0,0.0,106.61110999918832,138.82,38.56,6771.1815971397145,2,0.584969903379147,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.85606,0.0,3.778,0.014,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:06.106460,3.900000000000002,0,0.0,110.5041390623397,140.15,38.93,6838.184698039591,2,0.5808630421110753,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.893029,0.0,3.697,0.014,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:06.206778,4.000000000000002,0,0.0,114.43335353114394,141.45,39.29,6903.744153832987,2,0.5768446670487617,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.929214,0.0,3.619,0.014,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:06.307447,4.100000000000001,0,0.0,118.39799834676941,142.73,39.65,6967.913924640622,2,0.5729114707821484,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.964645,0.0,3.543,0.014,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:06.408277,4.200000000000001,0,0.0,122.39734534941864,143.98,39.99,7030.744703904688,2,0.5690603461276649,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.999347,0.0,3.47,0.015,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:06.509155,4.300000000000001,0,0.0,126.43069172984048,145.2,40.33,7092.284193311047,2,0.5652883692772571,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.033346,0.0,3.4,0.015,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:06.609814,4.4,0,0.0,130.49735860503807,146.4,40.67,7152.577348518457,2,0.5615927847367571,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.066667,0.0,3.332,0.015,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:06.719985,4.5,0,0.0,134.59668970558505,147.58,40.99,7211.666599402405,2,0.5579709918263471,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.099331,0.0,3.266,0.015,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:06.820446,4.6,0,0.0,138.72805016348968,148.73,41.31,7269.5920479765655,2,0.5544205325492404,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.13136,0.0,3.203,0.016,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:06.920930,4.699999999999999,0,0.0,142.89082539086007,149.86,41.63,7326.391646700804,2,0.5509390806625408,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.162775,0.0,3.141,0.016,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:07.021507,4.799999999999999,0,0.0,147.08442004075596,150.97,41.94,7382.10135950417,2,0.5475244318075658,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.193595,0.0,3.082,0.016,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:07.122431,4.899999999999999,0,0.0,151.30825704259232,152.06,42.24,7436.75530753112,2,0.544174494576534,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.223837,0.0,3.024,0.016,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:07.223504,4.999999999999998,0,0.0,155.5617767053113,153.13,42.54,7490.385901349023,2,0.5408872824090919,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.25352,0.0,2.968,0.017,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:07.324041,5.099999999999998,0,0.0,159.84443588227973,154.18,42.83,7543.02396112576,2,0.5376609062261961,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.282659,0.0,2.914,0.017,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:07.425228,5.1999999999999975,0,0.0,164.15570719251616,155.21,43.11,7594.6988260912585,2,0.5344935677208221,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.311271,0.0,2.861,0.017,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:07.525827,5.299999999999997,0,0.0,168.49507829341871,156.22,43.39,7645.438454430389,2,0.5313835532351685,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.339371,0.0,2.81,0.017,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:07.626365,5.399999999999997,0,0.0,172.8620512006617,157.21,43.67,7695.269514612082,2,0.528329228162767,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.366973,0.0,2.76,0.018,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:07.727054,5.4999999999999964,0,0.0,177.25614165136804,158.19,43.94,7744.217469037019,2,0.5253290318214141,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.39409,0.0,2.712,0.018,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:07.827735,5.599999999999996,0,0.0,181.6768785070499,159.15,44.21,7792.306650780686,2,0.5223814727493131,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.420737,0.0,2.665,0.018,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:07.928548,5.699999999999996,0,0.0,186.12380319315326,160.09,44.47,7839.560334117356,2,0.5194851243824058,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.446925,0.0,2.619,0.018,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:08.028818,5.799999999999995,0,0.0,190.59646917234394,161.02,44.73,7886.0007994314055,2,0.516638621075723,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.472666,0.0,2.574,0.018,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:08.129275,5.899999999999995,0,0.0,195.09444144894343,161.93,44.98,7931.649393053748,2,0.5138406544357956,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.497972,0.0,2.531,0.019,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T15:47:08.229815,5.999999999999995,0,0.0,199.61729610216162,162.82,45.23,7976.526582501114,2,0.5110899699348395,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.522855,0.0,2.488,0.019,0.0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
