timestamp,session_time,lap_count,lap_time,distance,speed_kmh,speed_ms,rpm,gear,throttle,brake,steering_angle,engine_temp,oil_temp,water_temp,tire_temp_fl,tire_temp_fr,tire_temp_rl,tire_temp_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr,oil_pressure,fuel_pressure,tire_pressure_fl,tire_pressure_fr,tire_pressure_rl,tire_pressure_rr,fuel_level,fuel_consumption_rate,latitude,longitude,altitude,accel_x,accel_y,accel_z,pitch,roll,battery_voltage,alternator_current,grip_efectivo,banking,width,pendiente_actual,fuerza_gravedad_pendiente,slip_ratio,track_point_index
2026-02-09T12:01:24.992846,1.5000000000000002,0,0.0,108.71521846565395,321.7,89.36,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,8.936041,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:25.093661,1.6000000000000003,0,0.0,117.69186102869895,323.16,89.77,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,8.976643,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:25.194346,1.7000000000000004,0,0.0,126.69989967840232,324.29,90.08,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.008039,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:25.294776,1.8000000000000005,0,0.0,135.7322140917243,325.16,90.32,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.032314,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:25.395226,1.9000000000000006,0,0.0,144.78329922760673,325.84,90.51,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.051085,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:25.495888,2.0000000000000004,0,0.0,153.84889799726216,326.36,90.66,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.065599,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:25.596616,2.1000000000000005,0,0.0,162.9257188232628,326.77,90.77,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.076821,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:25.697010,2.2000000000000006,0,0.0,172.01121653292157,327.08,90.85,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.085498,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:25.797407,2.3000000000000007,0,0.0,181.10342318894342,327.32,90.92,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.092207,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:25.897953,2.400000000000001,0,0.0,190.2008171604583,327.51,90.97,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.097394,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:25.998395,2.500000000000001,0,0.0,199.30222192396124,327.65,91.01,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.101405,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:26.099185,2.600000000000001,0,0.0,208.40672779271665,327.76,91.05,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.104506,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:26.199441,2.700000000000001,0,0.0,217.51363140234784,327.85,91.07,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.106904,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:26.299901,2.800000000000001,0,0.0,226.62238891657958,327.92,91.09,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.108758,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:26.400605,2.9000000000000012,0,0.0,235.7325798463639,327.97,91.1,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.110191,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:26.501028,3.0000000000000013,0,0.0,244.84387907401214,328.01,91.11,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.111299,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:26.602084,3.1000000000000014,0,0.0,253.9560352223522,328.04,91.12,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.112156,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:26.702812,3.2000000000000015,0,0.0,263.06885392969684,328.06,91.13,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.112819,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:26.803525,3.3000000000000016,0,0.0,272.18218491814883,328.08,91.13,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.113331,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:26.904220,3.4000000000000017,0,0.0,281.29591199488686,328.09,91.14,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.113727,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:27.004923,3.5000000000000018,0,0.0,290.4099453212504,328.11,91.14,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.114033,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:27.108442,3.600000000000002,0,0.0,299.52421543527214,328.11,91.14,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.11427,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:27.209163,3.700000000000002,0,0.0,308.63866862996844,328.12,91.14,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.114453,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:27.310003,3.800000000000002,0,0.0,317.7532633798892,328.13,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.114595,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:27.410401,3.900000000000002,0,0.0,326.86796757817245,328.13,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.114704,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:27.510856,4.000000000000002,0,0.0,335.9827564002725,328.13,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.114789,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:27.611800,4.100000000000001,0,0.0,345.0976106522233,328.13,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.114854,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:27.712619,4.200000000000001,0,0.0,354.21251549353997,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.114905,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:27.813054,4.300000000000001,0,0.0,363.3274594497841,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.114944,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:27.913809,4.4,0,0.0,372.4424336490941,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.114974,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:28.014496,4.5,0,0.0,381.5574312318812,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.114998,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:28.114878,4.6,0,0.0,390.672446894416,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.115016,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:28.215616,4.699999999999999,0,0.0,399.7874765359356,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.11503,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:28.316483,4.799999999999999,0,0.0,408.9025169857927,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.11504,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:28.416914,4.899999999999999,0,0.0,418.0175657924912,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.115049,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:28.517688,4.999999999999998,0,0.0,427.13262106057175,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.115055,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:28.618723,5.099999999999998,0,0.0,436.2476813244941,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.11506,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:28.719198,5.1999999999999975,0,0.0,445.362745451125,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.115064,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:28.819941,5.299999999999997,0,0.0,454.4778125643431,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.115067,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:28.920883,5.399999999999997,0,0.0,463.59288198674466,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.115069,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:29.021443,5.4999999999999964,0,0.0,472.70795319457164,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.115071,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:29.122155,5.599999999999996,0,0.0,481.82302578286226,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.115073,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
2026-02-09T12:01:29.222580,5.699999999999996,0,0.0,490.9380994385062,328.14,91.15,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,0.0,9.115074,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,1.0,0.0,15.0,0.0,0.0,0.0,0
