timestamp,session_time,lap_count,lap_time,distance,speed_kmh,speed_ms,rpm,gear,throttle,brake,steering_angle,engine_temp,oil_temp,water_temp,tire_temp_fl,tire_temp_fr,tire_temp_rl,tire_temp_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr,oil_pressure,fuel_pressure,tire_pressure_fl,tire_pressure_fr,tire_pressure_rl,tire_pressure_rr,fuel_level,fuel_consumption_rate,latitude,longitude,altitude,accel_x,accel_y,accel_z,pitch,roll,battery_voltage,alternator_current,grip_efectivo,banking,width,pendiente_actual,fuerza_gravedad_pendiente,slip_ratio,track_point_index
2026-02-09T14:30:50.206649,1.0999999999999999,0,0.0,19.175276576913852,84.69,23.52,6023.144613653329,1,0.7542794010632782,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.352458,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:50.307212,1.2,0,0.0,21.614533697929172,87.81,24.39,6267.810321883221,1,0.744298002936252,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.439257,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:50.407904,1.3,0,0.0,24.13617002919338,90.78,25.22,6499.073962961397,1,0.7348633564113783,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.521636,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:50.508586,1.4000000000000001,0,0.0,26.73626062880712,93.6,26.0,6718.562337436255,1,0.7259090944278034,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.600091,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:50.609067,1.5000000000000002,0,0.0,29.411288021602175,96.3,26.75,6927.593229801301,1,0.717381456563724,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.675027,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:50.709723,1.6000000000000003,0,0.0,32.15807527426881,98.88,27.47,7127.252280598621,1,0.709236152957059,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.746787,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:50.810427,1.7000000000000004,0,0.0,34.973733605270205,101.36,28.16,7318.446818008847,1,0.7014361681884094,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.815658,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:50.910724,1.8000000000000005,0,0.0,37.855620695091766,103.75,28.82,7501.944583845118,1,0.6939501814128918,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.881887,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:51.011252,1.9000000000000006,0,0.0,40.80130703314802,106.04,29.46,7678.402243162407,1,0.6867514032802651,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,2.945686,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:51.111901,2.0000000000000004,0,0.0,43.80854840742406,108.26,30.07,7848.386796855556,1,0.6798167023851893,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.007241,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:51.212990,2.1000000000000005,0,0.0,46.8752631624555,110.4,30.67,8012.3919481528665,1,0.6731259375786908,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.066715,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:51.313301,2.2000000000000006,0,0.0,49.99951321007111,112.47,31.24,8170.8508072155655,1,0.6666614396704962,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.12425,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:51.413932,2.3000000000000007,0,0.0,53.17948803026879,114.48,31.8,8324.145889871532,1,0.660407603520042,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.179975,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:51.514488,2.400000000000001,0,0.0,56.413491081195616,116.42,32.34,8472.61708442496,1,0.6543505630219906,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.234003,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:51.615070,2.500000000000001,0,0.0,59.699928169741035,118.31,32.86,8616.568070391711,1,0.6484779292470848,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.286437,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:51.715550,2.600000000000001,0,0.0,63.03765685249701,120.16,33.38,8700,2,0.6427785773320194,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.337729,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:51.816172,2.700000000000001,0,0.0,66.42488961968841,121.94,33.87,5918.996366804453,2,0.6372034040482637,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.387233,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:51.916891,2.800000000000001,0,0.0,69.8602848437059,123.67,34.35,6006.784957120121,2,0.6318225253052816,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.435395,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:52.017204,2.9000000000000012,0,0.0,73.34257028780182,125.36,34.82,6092.194357962883,2,0.6265874756502738,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.482285,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:52.117696,3.0000000000000013,0,0.0,76.87053726632695,127.01,35.28,6175.347624349347,2,0.6214907125982696,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.527967,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:52.218566,3.1000000000000014,0,0.0,80.44303547805379,128.61,35.72,6256.357455290223,2,0.616525328421181,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.572498,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:52.319180,3.2000000000000015,0,0.0,84.0589684157052,130.17,36.16,6335.327387415611,2,0.6116849769862133,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.615933,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:52.419762,3.3000000000000016,0,0.0,87.71728927134953,131.7,36.58,6412.352816794847,2,0.606963811124847,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.658321,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:52.520175,3.4000000000000017,0,0.0,91.41699727062405,133.19,37.0,6487.5218782864995,2,0.6023564287343117,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.699708,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:52.621190,3.5000000000000018,0,0.0,95.1571343795199,134.64,37.4,6560.916206005553,2,0.5978578261658133,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.740137,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:52.721680,3.600000000000002,0,0.0,98.93678233624368,136.07,37.8,6632.611594009408,2,0.5934633577287124,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.779648,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:52.822119,3.700000000000002,0,0.0,102.75505996787555,137.46,38.18,6702.678572775879,2,0.5891687003561109,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.818278,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:52.923112,3.800000000000002,0,0.0,106.61112075748989,138.82,38.56,6771.182914250094,2,0.5849698226487101,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.856061,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:53.023885,3.900000000000002,0,0.0,110.50415063233952,140.15,38.93,6838.186076004991,2,0.5808629576506152,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.89303,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:53.124356,4.000000000000002,0,0.0,114.43336594782137,141.45,39.29,6903.745593266622,2,0.5768445788206922,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.929215,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:53.225638,4.100000000000001,0,0.0,118.39801164539345,142.73,39.65,6967.915426105305,2,0.5729113787519726,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.964646,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:53.326108,4.200000000000001,0,0.0,122.39735956552079,143.98,39.99,7030.746267914002,2,0.5690602502639037,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,3.999348,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:53.426696,4.300000000000001,0,0.0,126.43070689918828,145.2,40.33,7092.285820330509,2,0.5652882695513769,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.033347,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:53.527355,4.4,0,0.0,130.4973747636094,146.4,40.67,7152.579038966709,2,0.5615926811230981,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.066668,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:53.627821,4.5,0,0.0,134.59670688954293,147.58,40.99,7211.668353652369,2,0.5579708843020516,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.099332,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:53.728622,4.6,0,0.0,138.7280684091578,148.73,41.31,7269.593866356607,2,0.5544204210941813,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.131362,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:53.829132,4.699999999999999,0,0.0,142.89084473469904,149.86,41.63,7326.393529495894,2,0.5509389652592517,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.162776,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:53.929891,4.799999999999999,0,0.0,147.08444051934003,150.97,41.94,7382.10330695702,2,0.5475243124411697,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.193596,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:54.030704,4.899999999999999,0,0.0,151.3082786925869,152.06,42.24,7436.757319843324,2,0.5441743712346746,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.223838,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:54.131235,4.999999999999998,0,0.0,155.561799563451,153.13,42.54,7490.387978682185,2,0.5408871550818638,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.253521,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:54.232586,5.099999999999998,0,0.0,159.84445998534702,154.18,42.83,7543.02610360261,2,0.5376607749060769,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.28266,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:54.333267,5.1999999999999975,0,0.0,164.15573257732078,155.21,43.11,7594.7010337967495,2,0.5344934324026047,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.311273,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:54.433742,5.299999999999997,0,0.0,168.4951049967775,156.22,43.39,7645.440727412788,2,0.5313834139158945,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.339372,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:54.534264,5.399999999999997,0,0.0,172.8620792593792,157.21,43.67,7695.271852884045,2,0.5283290848416605,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.366974,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:54.634811,5.4999999999999964,0,0.0,177.25617110221748,158.19,43.94,7744.219872576652,2,0.5253288844998172,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.394092,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:54.735264,5.599999999999996,0,0.0,181.67690938675506,159.15,44.21,7792.309119532598,2,0.522381321430621,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.420738,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:54.836177,5.699999999999996,0,0.0,186.12383553837054,160.09,44.47,7839.562867993679,2,0.5194849690720038,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.446926,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:54.937014,5.799999999999995,0,0.0,190.59650301964535,161.02,44.73,7886.003398312828,2,0.5166384617809247,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.472667,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:55.037526,5.899999999999995,0,0.0,195.09447683479988,161.93,44.98,7931.652056790498,2,0.5138404911657808,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.497974,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:55.138248,5.999999999999995,0,0.0,199.6173330629269,162.82,45.23,7976.529310913953,2,0.5110898027005941,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.522856,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:55.239087,6.099999999999994,0,0.0,204.16465841788374,163.7,45.47,8020.654800424936,2,0.5083851925948895,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.547325,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
2026-02-09T14:30:55.339602,6.199999999999994,0,0.0,208.73604983289653,164.57,45.71,8064.047384595387,2,0.5057255048959953,0.0,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,no calculado,100.0,no calculado,0.0,4.571391,0.0,0,0,0,no calculado,no calculado,no calculado,no calculado,,,,,,,0
